uid,timestamp,item_id,is_organic,played_ratio_pct,track_length_seconds
140100,5322085,1202653,1,1,220
140100,5322085,548280,1,10,205
140100,5322085,6721754,1,1,270
140100,5322085,4285777,1,1,270
140100,5322085,4118429,1,2,250
140100,5322085,4313760,1,3,190
140100,5322085,8294959,1,4,235
140100,5322085,4617383,1,1,225
140100,5322090,3310438,1,1,260
140100,5322090,6523971,1,2,230
140100,5322090,5260156,1,1,225
140100,5322090,6517520,1,1,235
140100,5322090,2887738,1,11,210
140100,5322090,7933004,1,1,225
140100,5322090,918449,1,14,200
140100,5322090,5395193,1,1,255
140100,5322090,5569601,1,1,245
140100,5322090,8345850,1,1,280
140100,5322090,4540442,1,1,230
140100,5322095,3706360,1,9,205
140100,5322095,2698678,1,2,250
140100,5322095,2886395,1,1,285
140100,5322095,2553945,1,2,185
140100,5322095,8871602,1,2,245
140100,5322095,6734229,1,1,175
140100,5322095,511245,1,4,280
140100,5322095,1909399,1,44,240
140100,5322095,4373345,1,0,260
140100,5322095,8871602,1,1,245
140100,5322100,4373345,1,0,260
140100,5322100,1909399,1,1,240
140100,5322100,4373345,1,0,260
140100,5402590,8871602,1,38,245
140100,5402590,6575581,1,1,195
140100,5402590,1496022,1,3,220
140100,5402590,8215109,1,0,255
140100,5402590,4917617,1,51,250
140100,5402590,2735707,1,6,120
140100,5402590,3497974,1,1,210
140100,5402595,5780493,1,0,220
140100,5402595,7116186,1,1,215
140100,5402595,7534708,1,2,100
140100,5402595,6430265,1,5,130
140100,5402595,8446088,1,1,240
140100,5402595,4665349,1,2,200
140100,5402595,4863170,1,2,170
140100,5402595,5767046,1,2,180
140100,5402595,6091803,1,2,190
140100,5402595,1712519,1,1,180
140100,5402595,785702,1,1,220
140100,5402595,8818121,1,0,175
140100,5402600,5130484,1,1,210
140100,5402600,5210343,1,0,170
140100,5402600,4784464,1,0,230
140100,5402600,7345252,1,3,125
140100,5402600,2651588,1,1,240
140100,5402600,4944717,1,1,235
140100,5402600,2969222,1,0,320
140100,5402600,2878154,1,0,155
140100,5402600,6422296,1,0,230
140100,5402600,8077497,1,0,245
140100,5402600,2839470,1,0,140
140100,5402600,9352838,1,0,175
140100,5402605,428144,1,0,265
140100,5402605,5974516,1,2,240
140100,5402605,7427984,1,1,220
140100,5402605,5242200,1,2,155
140100,5402605,4635388,1,2,155
140100,5402605,5463340,1,2,135
140100,5402605,7703591,1,0,185
140100,5402605,6983647,1,1,130
140100,5402605,336289,1,1,135
140100,5402605,9162267,1,0,195
140100,5402605,7342325,1,1,165
140100,5402605,4267299,1,2,215
140100,5402610,8202519,1,0,235
140100,5402610,3599531,1,0,375
140100,5402610,2984138,1,1,260
140100,5402610,6352488,1,0,210
140100,5402610,1471129,1,0,215
140100,5402610,5227070,1,0,345
140100,5525160,6646295,1,0,205
140100,5525160,1941267,1,0,460
140100,5525160,2050791,1,0,135
140100,5525160,7872880,1,1,215
140100,5525160,2398070,1,0,225
140100,5525160,936223,1,0,195
140100,5525160,6374972,1,0,245
140100,5525160,278322,1,0,245
140100,5525160,4047038,1,0,140
140100,5525160,3218280,1,1,165
140100,5525160,3135937,1,0,210
140100,5525160,5688254,1,0,235
140100,5525160,5852351,1,2,190
140100,5525920,1909399,1,44,240
140100,5525920,4373345,1,1,260
140100,5525920,8871602,1,0,245
140100,5525920,6575581,1,0,195
140100,5525920,8871602,1,1,245
140100,5525920,6575581,1,100,195
140100,5525920,8190641,1,79,215
140100,5525925,2194514,1,1,255
140100,5525925,1889404,1,2,200
140100,5525925,1582110,1,0,285
140100,5525925,9197581,1,2,175
140100,5525925,7426059,1,0,220
140100,5525925,4411326,1,0,220
140100,5525925,903266,1,0,245
140100,5525925,5106731,1,0,310
140100,5525925,7947467,1,27,335
140100,5525925,8231952,1,2,235
140100,5525925,586578,1,2,215
140100,5525930,7916711,1,0,220
140100,5525930,8932368,1,0,235
140100,5525930,8033327,1,2,180
140100,5525930,3617746,1,6,200
140100,5525930,4446339,1,0,175
140100,5525930,3068474,1,2,215
140100,5525930,9124433,1,6,320
140100,5525930,8699259,1,2,185
140100,5525930,7785660,1,2,230
140100,5525930,8098644,1,1,245
140100,5525930,8634829,1,4,200
140100,5525930,1200762,1,5,215
140100,5525930,4688782,1,0,250
140100,5525930,9125643,1,6,190
140100,5525935,3243594,1,1,160
140100,5525935,6788503,1,9,165
140100,5525935,6788503,1,84,165
140100,5525935,9194781,1,5,295
140100,5525935,2757965,1,42,210
140100,5525935,3416504,1,1,225
140100,5525935,9100656,1,2,195
140100,5525935,8401660,1,2,195
140100,5525935,6806762,1,1,245
140100,5525935,8628576,1,0,230
140100,5525935,2132053,1,1,130
140100,5525935,8462445,1,4,175
140100,5525935,7909885,1,2,190
140100,5525940,1208729,1,2,205
140100,5525940,7224528,1,2,265
140100,5525940,82413,1,0,270
140100,5525940,8777011,1,0,270
140100,5525940,6472589,1,1,250
140100,5527045,4549235,1,0,215
140100,5527045,1535153,1,32,210
140100,5527045,6872330,1,1,190
140100,5527045,2209429,1,0,265
140100,5527045,9121172,1,0,225
140100,5527050,8147573,1,1,185
140100,5527050,5866737,1,60,225
140100,5527050,5998695,1,1,235
140100,5527050,3092509,1,0,295
140100,5527050,8072452,1,2,325
140100,5527050,3399699,1,3,210
140100,5527050,3022443,1,1,220
140100,5527050,4077632,1,1,205
140100,5527050,4613382,1,1,165
140100,5527050,3675944,1,3,180
140100,5527055,4694983,1,0,180
140100,5527055,2197663,1,7,100
140100,5527055,5744741,1,1,150
140100,5527055,4892926,1,11,180
140100,5527055,906358,1,100,180
140100,5527055,1007809,1,73,430
140100,5527055,1867068,1,1,195
140100,5527055,6364286,1,100,310
140100,5527055,1422931,1,3,185
140100,5527055,5891455,1,0,335
140100,5528090,9013783,1,1,270
140100,5528095,3768102,1,0,275
140100,5528095,6517180,1,1,220
140100,5528095,2285672,1,1,185
140100,5528095,5546727,1,1,235
140100,5528095,6353883,1,1,220
140100,5528095,7282794,1,1,220
140100,5528095,4474936,1,1,170
140100,5528095,1496022,1,0,220
140100,5528095,6308458,1,100,220
140100,5528095,8777011,1,4,270
140100,5528100,8777011,1,0,270
140100,5528100,6308458,1,0,220
140100,5528100,1496022,1,0,220
140100,5528100,4474936,1,0,170
140100,5528100,7282794,1,0,220
140100,5528100,6353883,1,0,220
140100,5528100,5546727,1,0,235
140100,5528100,2285672,1,0,185
140100,5528100,6517180,1,0,220
140100,5528100,3768102,1,82,275
140100,5528100,6517180,1,0,220
140100,5528100,2285672,1,0,185
140100,5528100,5546727,1,0,235
140100,5528100,6353883,1,0,220
140100,5528105,7282794,1,0,220
140100,5528105,4474936,1,0,170
140100,5528105,1496022,1,0,220
140100,5528105,6308458,1,0,220
140100,5528105,8777011,1,0,270
140100,5528105,4306316,1,1,240
140100,5528105,8777011,1,90,270
140100,5528105,4306316,1,2,240
140100,5528105,4047038,1,0,140
140100,5528105,8213176,1,0,205
140100,5528105,742446,1,0,205
140100,5528105,7582363,1,1,275
140100,5528105,7947467,1,0,335
140100,5528105,1689878,1,97,225
140100,5528105,352697,1,57,270
140100,5528105,2209429,1,0,265
140100,5528105,123461,1,1,180
140100,5528110,3111290,1,0,205
140100,5528110,7733810,1,1,290
140100,5528110,8011540,1,73,210
140100,5528110,5066664,1,1,225
140100,5528110,4996326,1,1,430
140100,5528110,6331256,1,0,190
140100,5528110,6052919,1,0,250
140100,5528110,6668926,1,0,250
140100,5659485,6383157,1,0,265
140100,5659485,4085003,1,0,300
140100,5659485,9117463,1,0,325
140100,5659485,6231571,1,0,210
140100,5659485,903266,1,0,245
140100,5659485,2725414,1,0,180
140100,5659485,6307479,1,0,225
140100,5659485,7074551,1,1,250
140100,5659485,6343286,1,3,205
140100,5659485,9340507,1,0,205
140100,5659485,3413614,1,5,200
140100,5659490,3523032,1,26,200
140100,5659490,8636180,1,1,320
140100,5659490,3090235,1,1,220
140100,5659490,2916902,1,1,175
140100,5659490,1868383,1,0,255
140100,5659490,5737745,1,1,215
140100,5659490,934023,1,0,290
140100,5659490,3642145,1,0,260
140100,5659490,1071788,1,1,205
140100,5659490,4448920,1,1,280
140100,5659490,4115976,1,0,325
140100,5659490,5051219,1,0,435
140100,5659490,4115976,1,36,325
140100,5659490,5051219,1,0,435
140100,5659490,5475945,1,1,225
140100,5659490,6694551,1,1,310
140100,5659490,8627732,1,1,190
140100,5659490,3001426,1,0,240
140100,5659495,9227222,1,0,175
140100,5659495,625404,1,0,225
140100,5659495,5312467,1,0,290
140100,5659495,2668026,1,0,230
140100,5659495,5066255,1,0,250
140100,5659495,896666,1,0,200
140100,5659495,9326537,1,0,270
140100,5659495,8890319,1,1,285
140100,5659495,5240843,1,0,245
140100,5659495,7003801,1,0,225
140100,5659495,8481106,1,0,240
140100,5659495,9107920,1,1,220
140100,5659495,2871115,1,9,230
140100,5659495,1830891,1,2,215
140100,5659500,6274707,1,2,215
140100,5659500,1469246,1,2,255
140100,5659500,2605934,1,0,180
140100,5659500,1546170,1,0,285
140100,5659500,8571308,1,0,215
140100,5659500,2634358,1,0,235
140100,5659500,8789811,1,0,205
140100,5659500,6097489,1,0,260
140100,5659500,8636814,1,0,265
140100,5659500,3769232,1,0,215
140100,5659500,6386168,1,1,95
140100,5659500,7247275,1,0,190
140100,5659500,2176845,1,1,205
140100,5659500,159001,1,2,210
140100,5659500,6861837,1,1,220
140100,5659505,613158,1,0,355
140100,5659505,4300875,1,1,190
140100,5659505,5531793,1,0,195
140100,5659505,4661136,1,1,195
140100,5666900,3525154,1,1,220
140100,5666900,4250638,1,0,180
140100,5666900,4938298,1,0,185
140100,5666900,2168365,1,1,130
140100,5666900,4895352,1,2,190
140100,5666900,8175824,1,1,150
140100,5666900,1829878,1,4,180
140100,5666900,5623439,1,1,180
140100,5666900,1932660,1,5,245
140100,5666900,1129580,1,0,190
140100,5666900,3462837,1,0,235
140100,5666900,8797711,1,0,310
140100,5666900,304180,1,0,275
140100,5666900,2317630,1,0,270
140100,5666900,1027979,1,0,260
140100,5666900,2317630,1,2,270
140100,5666900,1027979,1,1,260
140100,5666905,2192804,1,0,300
140100,5666905,453808,1,0,180
140100,5666905,747636,1,0,215
140100,5666905,3314025,1,0,310
140100,5666905,7655747,1,9,235
140100,5666905,1323909,1,1,260
140100,5666905,5070457,1,1,170
140100,5666905,1964218,1,0,295
140100,5666905,1011428,1,0,115
140100,5666905,755455,1,0,190
140100,5666905,2725443,1,0,190
140100,5666905,1120577,1,0,165
140100,5666905,5995954,1,0,255
140100,5666905,2325957,1,1,260
140100,5666910,3839366,1,0,220
140100,5666910,1153027,1,0,170
140100,5666910,6751069,1,0,305
140100,5666910,2957129,1,0,235
140100,5666910,1562304,1,1,205
140100,5666910,679069,1,1,210
140100,5666910,4787433,1,0,200
140100,5666910,3429877,1,1,240
140100,5666910,5676311,1,1,240
140100,5666910,3124931,1,30,255
140100,5666910,775495,1,0,220
140100,5666910,2746728,1,0,225
140100,5666910,6263850,1,10,295
140100,5666915,1645043,1,5,180
140100,5666915,5144724,1,1,165
140100,5666915,965374,1,1,190
140100,5666915,6941064,1,11,235
140100,5666915,6269695,1,5,185
140100,5666915,5503786,1,24,160
140100,5666915,2596176,1,0,200
140100,5666915,3436766,1,2,205
140100,5666915,7619318,1,1,220
140100,5666915,8213481,1,15,150
140100,5666915,5635052,1,2,125
140100,5666915,7302651,1,1,270
140100,5666915,8745298,1,0,200
140100,5666915,7317604,1,2,160
140100,5666920,6666566,1,0,180
140100,5666920,500245,1,1,150
140100,5666920,3617963,1,1,160
140100,5666920,8149507,1,2,240
140100,5666920,6956880,1,0,245
140100,5774040,8805953,1,0,310
140100,5774040,1208656,1,0,170
140100,5774040,8805953,1,22,310
140100,5774040,1208656,1,3,170
140100,5774040,7438574,1,2,150
140100,5774040,1452119,1,1,215
140100,5774040,3524892,1,1,235
140100,5774040,5328071,1,1,380
140100,5774045,8567574,1,0,275
140100,5774045,1964256,1,0,250
140100,5774045,7443055,1,0,245
140100,5774045,7644891,1,0,245
140100,5774045,1006122,1,0,200
140100,5774045,2823495,1,0,270
140100,5774045,421167,1,0,240
140100,5774045,352697,1,0,270
140100,5774045,5905771,1,1,225
140100,5774045,3000219,1,2,185
140100,5774045,5630188,1,0,235
140100,5774045,1645355,1,0,305
140100,5774045,964875,1,0,235
140100,5774045,4802852,1,0,200
140100,5774045,8011540,1,0,210
140100,5774045,6087387,1,4,240
140100,5774045,686937,1,0,205
140100,5774050,8207555,1,0,205
140100,5774050,2935424,1,0,220
140100,5774050,1838934,1,0,275
140100,5774050,8764988,1,4,255
140100,5774050,6744221,1,0,225
140100,5774050,5916055,1,0,165
140100,5774050,1570360,1,0,220
140100,5774050,4811283,1,1,170
140100,5774050,1007809,1,0,430
140100,5774050,5564112,1,0,255
140100,5774050,5463295,1,0,265
140100,5774050,5703505,1,5,175
140100,5774050,5805423,1,1,310
140100,5774050,7397426,1,1,160
140100,5774050,3614686,1,0,195
140100,5774055,481204,1,0,285
140100,5774055,4998928,1,1,190
140100,5774055,2286358,1,0,185
140100,5774055,5247897,1,0,210
140100,5774055,8258201,1,1,165
140100,5774055,4457959,1,1,190
140100,5774055,6349388,1,0,130
140100,5774055,15905,1,1,180
140100,5774055,7897036,1,1,255
140100,5774055,7400118,1,10,210
140100,5774055,9324559,1,14,165
140100,5774055,6093159,1,1,230
140100,5774055,1174103,1,1,230
140100,5774055,2794172,1,1,210
140100,5774055,2572752,1,1,180
140100,5774055,1955620,1,1,155
140100,5774060,8420846,1,1,195
140100,5774060,858588,1,0,260
140100,5774060,8798166,1,1,190
140100,5774060,8658540,1,6,170
140100,5774060,6987061,1,1,165
140100,5774060,9146821,1,1,335
140100,6134685,1909399,1,75,240
140100,6134685,6955607,1,1,270
140100,6134685,3765800,1,2,215
140100,6134685,5963821,1,1,185
140100,6134685,8986736,1,0,230
140100,6134685,8605837,1,0,270
140100,6134690,3125193,1,1,210
140100,6134690,7775646,1,0,195
140100,6134690,5670587,1,0,310
140100,6134690,3809003,1,0,250
140100,6134690,4490308,1,0,180
140100,6134690,4838525,1,1,195
140100,6134690,1938619,1,3,165
140100,6134690,2701970,1,0,145
140100,6134690,9332459,1,0,240
140100,6134695,1672549,1,29,155
140100,6134695,9327157,1,2,200
140100,6134695,8229991,1,26,265
140100,6134695,3300665,1,0,180
140100,6134695,21385,1,4,205
140100,6134695,5566385,1,1,215
140100,6134695,1201946,1,0,225
140100,6134695,4141752,1,0,225
140100,6134695,2865636,1,10,205
140100,6134695,8953429,1,1,245
140100,6134695,7914897,1,0,285
140100,6134695,7680723,1,0,305
140100,6134695,3710074,1,0,220
140100,6134695,3362407,1,0,190
140100,6134700,9001294,1,0,240
140100,6134700,3362407,1,1,190
140100,6134700,9001294,1,0,240
140100,6134700,8379050,1,1,185
140100,6134700,2456929,1,3,150
140100,6134700,1307501,1,67,135
140100,6134700,6462457,1,1,325
140100,6134700,6177677,1,7,260
140100,6134700,4523048,1,0,405
140100,6134700,1640686,1,8,290
140100,6134700,1664247,1,1,270
140100,6134705,4342502,1,3,195
140100,6134705,3067009,1,1,200
140100,6134705,4353975,1,0,235
140100,6134705,9355074,1,1,380
140100,6134705,2237910,1,2,250
140100,6134705,3069278,1,3,190
140100,6134705,791588,1,2,265
140100,6134705,3801525,1,0,230
140100,6134705,5260627,1,1,190
140100,6134705,6237774,1,1,275
140100,6134705,4739320,1,3,220
140100,6134705,6133189,1,0,250
140100,6134705,9072684,1,1,195
140100,6134710,1784162,1,2,185
140100,6134710,6084811,1,4,220
140100,6134710,4395630,1,1,170
140100,6134710,4919715,1,0,190
140100,6134710,3590339,1,0,170
140100,6134710,6508823,1,2,325
140100,6134710,7990060,1,4,95
140100,6134710,6853370,1,2,140
140100,6134710,1173379,1,14,135
140100,6186100,3762138,1,4,230
140100,6186100,1909399,1,2,240
140100,6186100,8871602,1,65,245
140100,6186100,6575581,1,0,195
140100,6186100,8190641,1,1,215
140100,6186100,2194514,1,0,255
140100,6186100,4077996,1,91,265
140100,6186100,906358,1,2,180
140100,6186100,1007809,1,0,430
140100,6186100,1867068,1,1,195
140100,6186100,6364286,1,0,310
140100,6186100,1422931,1,0,185
140100,6186100,5891455,1,0,335
140100,6186890,9013783,1,0,270
140100,6186890,3768102,1,0,275
140100,6186890,6517180,1,0,220
140100,6186890,2285672,1,0,185
140100,6186890,5546727,1,0,235
140100,6186895,6353883,1,0,220
140100,6186895,7282794,1,1,220
140100,6186895,7778154,1,6,185
140100,6186895,8047681,1,23,200
140100,6186895,7515557,1,3,200
140100,6186895,7706532,1,1,250
140100,6186895,6948140,1,1,215
140100,6186895,6454955,1,0,275
140100,6186895,4404878,1,0,280
140100,6186895,6454955,1,12,275
140100,6186895,4404878,1,2,280
140100,6186895,8829677,1,3,190
140100,6186900,6613185,1,4,180
140100,6186900,5240030,1,0,190
140100,6186900,4748664,1,0,230
140100,6186900,2127208,1,3,210
140100,6186900,2656132,1,9,125
140100,6186900,130356,1,5,220
140100,6186900,3049618,1,1,155
140100,6186900,9241037,1,3,175
140100,6186900,8819705,1,1,200
140100,6186905,2323089,1,5,380
140100,6186905,7582363,1,0,275
140100,6186905,5768980,1,0,185
140100,6186905,9197725,1,2,155
140100,6186905,9326585,1,1,220
140100,6186905,3603424,1,4,160
140100,6186905,884168,1,4,215
140100,6186905,156703,1,8,205
140100,6186905,1310298,1,0,255
140100,6186910,5213698,1,1,150
140100,6186910,4341991,1,1,195
140100,6186910,6725805,1,1,235
140100,6186910,4909704,1,0,300
140100,6186910,5409270,1,0,290
140100,6186910,2359917,1,0,235
140100,6186910,3334920,1,0,230
140100,6186915,6109478,1,1,225
140100,6186915,5711921,1,0,205
140100,6186915,417270,1,1,235
140100,6186915,4697787,1,0,195
140100,6186915,1376884,1,1,215
140100,6186915,843152,1,0,205
140100,6186915,3111290,1,0,205
140100,6186915,2319397,1,0,230
140100,6186920,688027,1,0,190
140100,6186920,5947692,1,0,235
140100,6186920,3635159,1,1,280
140100,6186920,3246648,1,1,205
140100,6186920,9276645,1,1,165
140100,6186920,4669910,1,0,210
140100,6186920,5253996,1,6,175
140100,6186920,1387144,1,1,205
140100,6186920,2647050,1,0,200
140100,6186920,9073522,1,0,185
140100,6186925,8151755,1,1,135
140100,6186925,7880847,1,0,160
140100,6186925,8570620,1,1,120
140100,6186925,8550295,1,2,150
140100,6186925,2846041,1,1,215
140100,6186925,1465316,1,1,180
140100,6186925,3797633,1,1,145
140100,6186925,258850,1,0,165
140100,6186925,5891455,1,2,335
140100,6186925,8871602,1,65,245
140100,6186925,6575581,1,1,195
140100,6186925,8190641,1,1,215
140100,6186925,2194514,1,0,255
140100,6186925,4077996,1,97,265
140100,6186925,906358,1,1,180
140100,6308000,1007809,1,0,430
140100,6308000,1867068,1,1,195
140100,6308000,6364286,1,0,310
140100,6308000,1422931,1,1,185
140100,6308000,5891455,1,0,335
140100,6308000,9013783,1,0,270
140100,6308000,3768102,1,1,275
140100,6308000,1181306,1,95,160
140100,6308000,5924586,1,43,195
140100,6308005,3069693,1,0,270
140100,6308005,7298142,1,0,175
140100,6308005,770856,1,12,185
140100,6308005,3135937,1,7,210
140100,6308005,2839470,1,0,140
140100,6308005,6422296,1,0,230
140100,6308005,910646,1,12,200
140100,6308005,596241,1,19,255
140100,6308005,8687027,1,15,155
140100,6308005,342823,1,4,190
140100,6308005,5852351,1,2,190
140100,6308005,4254103,1,3,185
140100,6308010,4524510,1,1,210
140100,6308010,867193,1,4,240
140100,6308010,381498,1,1,385
140100,6308010,522068,1,0,335
140100,6308010,3494028,1,0,280
140100,6308010,9201132,1,0,285
140100,6308010,8913523,1,1,205
140100,6308010,3725425,1,0,180
140100,6308010,2245432,1,1,175
140100,6308010,7905703,1,1,250
140100,6308015,5993166,1,0,150
140100,6308015,1210803,1,0,225
140100,6308015,6697333,1,0,265
140100,6308015,1976277,1,0,225
140100,6308015,2878154,1,0,155
140100,6308015,428144,1,0,265
140100,6308015,9375106,1,1,235
140100,6308015,1712519,1,0,180
140100,6308015,2917345,1,0,215
140100,6308015,4082469,1,0,220
140100,6308020,349796,1,0,215
140100,6308020,936223,1,0,195
140100,6308020,3320299,1,0,225
140100,6308020,5130484,1,0,210
140100,6308020,5210343,1,0,170
140100,6308020,639732,1,0,225
140100,6308020,3633989,1,0,180
140100,6308020,6879138,1,0,125
140100,6308020,3848671,1,6,140
140100,6308020,1792458,1,5,155
140100,6308020,2384959,1,0,260
140100,6308025,7777842,1,1,160
140100,6308025,2398070,1,0,225
140100,6308025,5688254,1,1,235
140100,6308025,5563615,1,1,255
140100,6308025,4267299,1,2,215
140100,6308025,3599531,1,0,375
140100,6308025,5398152,1,0,210
140100,6308025,1358376,1,0,235
140100,6308025,3514055,1,1,210
140100,6308025,341218,1,1,270
140100,6308030,5227070,1,2,345
140100,6308030,1941267,1,0,460
140100,6308030,9073558,1,5,220
140100,6308030,5569601,1,2,245
140100,6308030,1027532,1,9,205
140100,6308030,1181306,1,76,160
140100,6308030,5725120,1,2,185
140100,6308030,7292219,1,3,165
140100,6308030,4998193,1,2,185
140100,6308030,8900803,1,2,130
140100,6308030,8324053,1,0,250
140100,6308030,6963443,1,3,180
140100,6308030,374901,1,4,175
140100,6308035,4681243,1,1,260
140100,6308035,702139,1,1,335
140100,6308035,6874428,1,0,180
140100,6308035,7032376,1,0,170
140100,6308035,4432108,1,4,90
140100,6308035,2109406,1,1,125
140100,6308035,8110260,1,2,150
140100,6308035,9010713,1,3,120
140100,6308035,9263384,1,1,285
140100,6308035,3563396,1,0,200
140100,6308040,2900820,1,1,195
140100,6308040,1780795,1,15,190
140100,6309970,8871602,1,40,245
140100,6309970,6575581,1,0,195
140100,6309970,8190641,1,100,215
140100,6309970,2194514,1,94,255
140100,6309970,4077996,1,93,265
140100,6309975,906358,1,1,180
140100,6309975,1007809,1,0,430
140100,6309975,906358,1,2,180
140100,6309975,1007809,1,0,430
140100,6309975,906358,1,51,180
140100,6309975,7036165,1,1,250
140100,6309980,6842136,1,0,215
140100,6309980,3707692,1,1,210
